family,hierarchy,model_a,method_a,model_b,method_b,seed,fold,horizon,relative_mae_diff,rel_ci_low,rel_ci_high,rel_ci_crosses_zero,prob_improvement,p_value_raw
memory_dlinear_reconciliation,memory_um,dlinear,mint,dlinear,independent,2,1,8,-0.04604526325933787,-0.058379413788224456,-0.03434510055340484,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,mint,dlinear,independent,0,1,16,-0.05374853340099483,-0.067206996354761,-0.04228843355298437,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,mint,dlinear,independent,1,1,16,-0.06769747452339712,-0.08244758159473828,-0.054895126602158964,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,mint,dlinear,independent,2,1,16,-0.06310678829083338,-0.07811164356929538,-0.04963251735149434,False,1.0,0.0
memory_dlinear_reconciliation,memory_um,dlinear,mint,dlinear,independent,0,2,1,-0.004376367389684143,-0.018658493930938637,0.009403339060399928,True,0.7544,0.4912
memory_dlinear_reconciliation,memory_um,dlinear,mint,dlinear,independent,1,2,1,-0.0068175748951265994,-0.02102860294815626,0.006760871109701403,True,0.8512,0.2976
memory_dlinear_reconciliation,memory_um,dlinear,mint,dlinear,independent,2,2,1,-0.00013803788616081477,-0.01416098429148741,0.013260843557327184,True,0.5314,0.9372
memory_dlinear_reconciliation,memory_um,dlinear,mint,dlinear,independent,0,2,8,0.008464065230388465,-0.004625655271194149,0.02104449164618948,True,0.0964,0.1928
memory_dlinear_reconciliation,memory_um,dlinear,mint,dlinear,independent,1,2,8,0.0072874122353553455,-0.006575584822378609,0.02109703364934205,True,0.1484,0.2968
memory_dlinear_reconciliation,memory_um,dlinear,mint,dlinear,independent,2,2,8,0.015722920870423457,0.0012419729558636608,0.030129126375327532,False,0.0156,0.0312
memory_dlinear_reconciliation,memory_um,dlinear,mint,dlinear,independent,0,2,16,0.007182596791112924,-0.00633591869973144,0.019837987352665194,True,0.149,0.298
memory_dlinear_reconciliation,memory_um,dlinear,mint,dlinear,independent,1,2,16,0.0032473512688484785,-0.010325775933113535,0.01640839964781624,True,0.3266,0.6532
memory_dlinear_reconciliation,memory_um,dlinear,mint,dlinear,independent,2,2,16,0.013453969452546795,-0.00015933197510700667,0.026547517711428645,True,0.0268,0.0536
memory_dlinear_vs_ewma,memory_um,dlinear,wls,ewma,independent,0,0,1,-0.011000785500444862,-0.04045070580635702,0.027221303187944815,True,0.6958,0.6084
memory_dlinear_vs_ewma,memory_um,dlinear,wls,ewma,independent,1,0,1,-0.005027058747872757,-0.03496175098469493,0.03269827598618392,True,0.5754,0.8492
memory_dlinear_vs_ewma,memory_um,dlinear,wls,ewma,independent,2,0,1,0.023364259323489914,-0.007394487883497526,0.06363020457945104,True,0.0786,0.1572
memory_dlinear_vs_ewma,memory_um,dlinear,wls,ewma,independent,0,0,8,-0.008632517684048442,-0.03742779147282549,0.027660308650951485,True,0.6658,0.6684
memory_dlinear_vs_ewma,memory_um,dlinear,wls,ewma,independent,1,0,8,-0.004578256893306671,-0.034935465327297265,0.03412268398436195,True,0.5644,0.8712
memory_dlinear_vs_ewma,memory_um,dlinear,wls,ewma,independent,2,0,8,0.11998977198079681,0.08235342063405504,0.1646593307319968,False,0.0,0.0
memory_dlinear_vs_ewma,memory_um,dlinear,wls,ewma,independent,0,0,16,-0.007570559045758367,-0.0378598649462531,0.02769895871285398,True,0.6574,0.6852
memory_dlinear_vs_ewma,memory_um,dlinear,wls,ewma,independent,1,0,16,0.014331465648842079,-0.01879003213197511,0.053552152765686936,True,0.2058,0.4116
memory_dlinear_vs_ewma,memory_um,dlinear,wls,ewma,independent,2,0,16,0.06973930704411177,0.03472892308631913,0.10942554382391392,False,0.0,0.0
memory_dlinear_vs_ewma,memory_um,dlinear,wls,ewma,independent,0,1,1,-0.05002463699107167,-0.08141684724002363,-0.013659984368607391,False,0.9948,0.0104
memory_dlinear_vs_ewma,memory_um,dlinear,wls,ewma,independent,1,1,1,-0.05937052715162927,-0.08969264481420777,-0.024630153046908652,False,0.9986,0.0028
memory_dlinear_vs_ewma,memory_um,dlinear,wls,ewma,independent,2,1,1,-0.04501261173299203,-0.0780308851899606,-0.0071757172499858695,False,0.9888,0.0224
memory_dlinear_vs_ewma,memory_um,dlinear,wls,ewma,independent,0,1,8,-0.048876779590232566,-0.08181734957065079,-0.012469060892303862,False,0.9932,0.0136
memory_dlinear_vs_ewma,memory_um,dlinear,wls,ewma,independent,1,1,8,-0.035987163709497276,-0.07057826484248991,0.002145591566074991,True,0.9694,0.0612
memory_dlinear_vs_ewma,memory_um,dlinear,wls,ewma,independent,2,1,8,-0.043446823223892574,-0.07737412262101752,-0.006239681551801026,False,0.9874,0.0252
memory_dlinear_vs_ewma,memory_um,dlinear,wls,ewma,independent,0,1,16,-0.04172481817327113,-0.0750083930514877,-0.003525937614461597,False,0.9822,0.0356
memory_dlinear_vs_ewma,memory_um,dlinear,wls,ewma,independent,1,1,16,-0.05328856167822868,-0.08345652200246609,-0.01852834328604665,False,0.9982,0.0036
memory_dlinear_vs_ewma,memory_um,dlinear,wls,ewma,independent,2,1,16,-0.03641707617277489,-0.06963098756372875,0.0014812129743360604,True,0.9704,0.0592
memory_dlinear_vs_ewma,memory_um,dlinear,wls,ewma,independent,0,2,1,0.009785708038596831,-0.02816315988106474,0.05286995697847575,True,0.32,0.64
memory_dlinear_vs_ewma,memory_um,dlinear,wls,ewma,independent,1,2,1,0.018015618964195106,-0.021355441399519958,0.062464440416593874,True,0.182,0.364
memory_dlinear_vs_ewma,memory_um,dlinear,wls,ewma,independent,2,2,1,0.01368871525642448,-0.025244574720667556,0.05733245528136789,True,0.25,0.5
memory_dlinear_vs_ewma,memory_um,dlinear,wls,ewma,independent,0,2,8,0.02117951557232174,-0.01652907477538657,0.0653070706448634,True,0.1444,0.2888
memory_dlinear_vs_ewma,memory_um,dlinear,wls,ewma,independent,1,2,8,0.016613279542839286,-0.022046958535612643,0.06071760306392987,True,0.2058,0.4116
memory_dlinear_vs_ewma,memory_um,dlinear,wls,ewma,independent,2,2,8,0.046935161424740815,0.005533050472269268,0.094451612888985,False,0.0126,0.0252
memory_dlinear_vs_ewma,memory_um,dlinear,wls,ewma,independent,0,2,16,0.0279724882010944,-0.011318817201361932,0.07255440186146822,True,0.0836,0.1672
memory_dlinear_vs_ewma,memory_um,dlinear,wls,ewma,independent,1,2,16,0.029108946844273252,-0.010366467616239619,0.07412681804101874,True,0.077,0.154
memory_dlinear_vs_ewma,memory_um,dlinear,wls,ewma,independent,2,2,16,0.036266526432916855,-0.0043068725902133,0.0823650121436246,True,0.0382,0.0764
memory_dlinear_vs_ewma,memory_um,dlinear,mint,ewma,independent,0,0,1,-0.009423449561182934,-0.03921817840676507,0.028903310586104885,True,0.6656,0.6688
memory_dlinear_vs_ewma,memory_um,dlinear,mint,ewma,independent,1,0,1,-0.0059321535185237655,-0.035631295081932905,0.03159754560277102,True,0.595,0.81
memory_dlinear_vs_ewma,memory_um,dlinear,mint,ewma,independent,2,0,1,0.024176352131079836,-0.00667585688684612,0.06456542294243987,True,0.0708,0.1416
memory_dlinear_vs_ewma,memory_um,dlinear,mint,ewma,independent,0,0,8,-0.013885451258913308,-0.042093949248117477,0.021669747010694147,True,0.769,0.462
memory_dlinear_vs_ewma,memory_um,dlinear,mint,ewma,independent,1,0,8,-0.010200631856186342,-0.04003277869418243,0.027689921647639774,True,0.6892,0.6216
memory_dlinear_vs_ewma,memory_um,dlinear,mint,ewma,independent,2,0,8,0.10283494002182027,0.06643290184712797,0.1458293231019952,False,0.0,0.0
memory_dlinear_vs_ewma,memory_um,dlinear,mint,ewma,independent,0,0,16,-0.012343735576247928,-0.042296512487316654,0.02195367526211283,True,0.7632,0.4736
memory_dlinear_vs_ewma,memory_um,dlinear,mint,ewma,independent,1,0,16,0.012057371848558936,-0.020874212835089674,0.05104641270392187,True,0.241,0.482
memory_dlinear_vs_ewma,memory_um,dlinear,mint,ewma,independent,2,0,16,0.07252011481373996,0.03739347966527889,0.11255328397699126,False,0.0,0.0
memory_dlinear_vs_ewma,memory_um,dlinear,mint,ewma,independent,0,1,1,-0.04990069785086352,-0.08126920774367484,-0.013679566320982129,False,0.9948,0.0104
memory_dlinear_vs_ewma,memory_um,dlinear,mint,ewma,independent,1,1,1,-0.05914722720048694,-0.08945189323675254,-0.024470045984504137,False,0.9986,0.0028
memory_dlinear_vs_ewma,memory_um,dlinear,mint,ewma,independent,2,1,1,-0.044871301234414546,-0.07783982998914087,-0.0069867057488000265,False,0.9884,0.0232
memory_dlinear_vs_ewma,memory_um,dlinear,mint,ewma,independent,0,1,8,-0.048686611164402156,-0.08161310446243318,-0.012252011672705902,False,0.993,0.014
memory_dlinear_vs_ewma,memory_um,dlinear,mint,ewma,independent,1,1,8,-0.03595821140096524,-0.07054670111476294,0.002180183537430494,True,0.9694,0.0612
memory_dlinear_vs_ewma,memory_um,dlinear,mint,ewma,independent,2,1,8,-0.043338493324689614,-0.07717381732983039,-0.0060633678009388604,False,0.9872,0.0256
memory_dlinear_vs_ewma,memory_um,dlinear,mint,ewma,independent,0,1,16,-0.04144010472547081,-0.07466952493869854,-0.003063412597387873,False,0.982,0.036
memory_dlinear_vs_ewma,memory_um,dlinear,mint,ewma,independent,1,1,16,-0.05294872613725774,-0.08299167743537288,-0.0181742142393523,False,0.9982,0.0036
memory_dlinear_vs_ewma,memory_um,dlinear,mint,ewma,independent,2,1,16,-0.03550481104932485,-0.06867988392519306,0.002563764065524392,True,0.9674,0.0652
memory_dlinear_vs_ewma,memory_um,dlinear,mint,ewma,independent,0,2,1,0.00893340188948205,-0.028876258827706815,0.05199652102943806,True,0.3324,0.6648
memory_dlinear_vs_ewma,memory_um,dlinear,mint,ewma,independent,1,2,1,0.01734718999739338,-0.02183183663438243,0.061705901740269985,True,0.1926,0.3852
memory_dlinear_vs_ewma,memory_um,dlinear,mint,ewma,independent,2,2,1,0.012381959230030274,-0.026491569256850426,0.05592246817069065,True,0.272,0.544
memory_dlinear_vs_ewma,memory_um,dlinear,mint,ewma,independent,0,2,8,0.019614183984733777,-0.01806000614747791,0.06354693244445797,True,0.164,0.328
memory_dlinear_vs_ewma,memory_um,dlinear,mint,ewma,independent,1,2,8,0.015013271385328288,-0.023379789408476317,0.05894532037335986,True,0.2274,0.4548
memory_dlinear_vs_ewma,memory_um,dlinear,mint,ewma,independent,2,2,8,0.04476563057075301,0.0034080422301126694,0.09210297984805611,False,0.0164,0.0328
memory_dlinear_vs_ewma,memory_um,dlinear,mint,ewma,independent,0,2,16,0.026536938417733223,-0.012535596831673941,0.07094555538816151,True,0.097,0.194
memory_dlinear_vs_ewma,memory_um,dlinear,mint,ewma,independent,1,2,16,0.02790166441933224,-0.011553281431073896,0.07286811697327046,True,0.0876,0.1752
memory_dlinear_vs_ewma,memory_um,dlinear,mint,ewma,independent,2,2,16,0.034585227362928794,-0.005867696499698197,0.08035893044244902,True,0.045,0.09
