run_id,experiment_stage,eligible_for_final_claims,evaluation_role,scope,target,model,horizon,context,seed,mae,rmse,mse,smape,mape,mape_fraction_excluded,mase,r2,nrmse,medae,maxae,peak_recall,peak_precision,training_time_sec,inference_time_sec,n_parameters,runtime_sec,n_test_windows
local__rx_bond0_acamas__h8__c32__lightgbm__seed0,pilot,False,development_benchmark,local,rx_bond0_acamas,lightgbm,8,32,0,19.819048598178252,71.3569373178389,5091.81250338199,51.9871206228572,107.27620557207598,0.0,,0.062321848491591,0.0712916658371169,3.412353931535016,972.825760764543,,,2.7514368750007634,0.0427376669995283,-800,4.653029666999828,4826
local__rx_bond0_acamas__h8__c32__lightgbm__seed1,pilot,False,development_benchmark,local,rx_bond0_acamas,lightgbm,8,32,1,19.819048598178252,71.3569373178389,5091.81250338199,51.9871206228572,107.27620557207598,0.0,,0.062321848491591,0.0712916658371169,3.412353931535016,972.825760764543,,,2.653348124999866,0.0334279999997306,-800,4.484074666999732,4826
local__rx_bond0_acamas__h8__c32__ridge__seed0,pilot,False,development_benchmark,local,rx_bond0_acamas,ridge,8,32,0,20.035128550627384,72.04208757857914,5190.062382679667,62.89450810905289,117.41506114569955,0.0,,0.0442287303446482,0.0719761893785259,5.339924132243965,953.2344201249064,,,0.0103494579998368,0.0006286660000114,264,1.6909350419991824,4826
local__rx_bond0_acamas__h8__c32__ridge__seed1,pilot,False,development_benchmark,local,rx_bond0_acamas,ridge,8,32,1,20.035128550627384,72.04208757857914,5190.062382679667,62.89450810905289,117.41506114569955,0.0,,0.0442287303446482,0.0719761893785259,5.339924132243965,953.2344201249064,,,0.0135497080000277,0.0006274159995882,264,1.778152124999906,4826
local__rx_bond0_acamas__h8__c32__ewma__seed0,pilot,False,development_benchmark,local,rx_bond0_acamas,ewma,8,32,0,22.446267087562216,78.2515794925428,6123.309693077745,54.035542627752065,120.30180078137876,0.0,,-0.1276325886518841,0.0781800013579661,3.657317813980305,994.6771837945086,,,6.66000232740771e-07,0.000233792000472,1,1.670737999999801,4826
local__rx_bond0_acamas__h8__c32__ewma__seed1,pilot,False,development_benchmark,local,rx_bond0_acamas,ewma,8,32,1,22.446267087562216,78.2515794925428,6123.309693077745,54.035542627752065,120.30180078137876,0.0,,-0.1276325886518841,0.0781800013579661,3.657317813980305,994.6771837945086,,,7.080006980686449e-07,0.0002339999991818,1,1.6254583749996527,4826
local__rx_bond0_acamas__h8__c32__persistence__seed0,pilot,False,development_benchmark,local,rx_bond0_acamas,persistence,8,32,0,25.663014167228688,100.86208652380216,10173.160497934954,54.12210966369425,129.4139953705212,0.0,,-0.8734292208061658,0.1007698261496385,4.6161111111111115,999.7844444444444,,,4.537499989964999e-05,3.18749998768908e-05,0,1.6970378340001844,4826
local__rx_bond0_acamas__h8__c32__persistence__seed1,pilot,False,development_benchmark,local,rx_bond0_acamas,persistence,8,32,1,25.663014167228688,100.86208652380216,10173.160497934954,54.12210966369425,129.4139953705212,0.0,,-0.8734292208061658,0.1007698261496385,4.6161111111111115,999.7844444444444,,,4.429199998412514e-05,5.129200053488603e-05,0,1.7472991670001647,4826
local__tx_bond0_acamas__h1__c32__lstm__seed1,pilot,False,development_benchmark,local,tx_bond0_acamas,lstm,1,32,1,48.67048404910668,163.11860915034154,26607.68065114189,69.66814747206278,164.26268389021965,0.0,,0.0238392733440045,0.0661004032638533,5.078795789082845,2431.028215009901,,,18.15673416700065,0.1337217500004044,17473,20.129725959000098,4756
local__tx_bond0_acamas__h1__c32__lstm__seed0,pilot,False,development_benchmark,local,tx_bond0_acamas,lstm,1,32,0,48.97761932005216,163.0805767377476,26595.27450911638,69.54609015470929,169.31640238528396,0.0,,0.0242944196896557,0.06608499142444,4.4856779776679145,2430.891324598524,,,14.644898583000211,0.0977076670005772,17473,16.54622500000005,4756
local__tx_bond0_acamas__h1__c32__lightgbm__seed1,pilot,False,development_benchmark,local,tx_bond0_acamas,lightgbm,1,32,1,58.41423779197818,155.46463547054947,24169.252881990826,72.02047831214219,369.98885384938393,0.0,,0.1132983079077898,0.0629987905818884,5.579024936686521,2423.819047128783,,,0.3304107920002934,0.0033003749995259,-100,2.1279455419999067,4756
local__tx_bond0_acamas__h1__c32__dlinear__seed1,pilot,False,development_benchmark,local,tx_bond0_acamas,dlinear,1,32,1,58.570219001016625,155.34724906874246,24132.767793225907,69.52661647200796,369.9037287613186,0.0,,0.1146368428679703,0.0629512221987496,4.232182697719998,2453.421723921034,,,0.2337386250001145,0.0009309999995821,66,2.0217400420006015,4756
local__tx_bond0_acamas__h1__c32__xgboost__seed0,pilot,False,development_benchmark,local,tx_bond0_acamas,xgboost,1,32,0,58.848170758290806,155.70829962380807,24245.074571737587,72.06414550251725,382.1511953253601,0.0,,0.1105166240500385,0.0630975303815669,6.3469077322218155,2420.2105499098034,,,0.9205779159992744,0.0031135839999478,600,2.5880354589999115,4756
local__tx_bond0_acamas__h1__c32__xgboost__seed1,pilot,False,development_benchmark,local,tx_bond0_acamas,xgboost,1,32,1,58.848170758290806,155.70829962380807,24245.074571737587,72.06414550251725,382.1511953253601,0.0,,0.1105166240500385,0.0630975303815669,6.3469077322218155,2420.2105499098034,,,0.9149887080002372,0.0031078749998414,600,2.7559039159996246,4756
local__tx_bond0_acamas__h1__c32__dlinear__seed0,pilot,False,development_benchmark,local,tx_bond0_acamas,dlinear,1,32,0,59.34819438853361,159.6306779098864,25481.953329969892,67.39079553886123,370.7683308199554,0.0,,0.1099348630683786,0.0634081604084537,4.001669919755724,2454.323007185194,,,0.1491541670002334,0.0009746659998199,66,1.8698288750001664,4788
local__tx_bond0_acamas__h1__c32__ewma__seed1,pilot,False,development_benchmark,local,tx_bond0_acamas,ewma,1,32,1,59.480431267876114,163.03882768369465,26581.659332473475,60.12829269626302,380.19890644117675,0.0,,0.0247939221039978,0.0660680734938424,2.196961087548908,2447.321432422707,,,6.250002115848474e-07,0.0002301250005984,1,1.65089424999951,4756
local__tx_bond0_acamas__h1__c32__ridge__seed1,pilot,False,development_benchmark,local,tx_bond0_acamas,ridge,1,32,1,59.67227090096842,154.34457423624423,23822.247596167505,93.89580148634556,404.01007763390766,0.0,,0.1260289527318898,0.0625449092028512,6.770542339328761,2445.635223679856,,,0.0044269159998293,0.0004615000007106,65,1.731146125000123,4756
local__tx_bond0_acamas__h1__c32__lightgbm__seed0,pilot,False,development_benchmark,local,tx_bond0_acamas,lightgbm,1,32,0,59.91932390455355,160.12060923578892,25638.60950204021,72.33627656975622,382.5905610510632,0.0,,0.1044629828149539,0.0636027698939781,6.21246468272697,2401.3746864014433,,,0.1614001250000001,0.0018911249999291,-50,1.861834708999595,4788
local__tx_bond0_acamas__h1__c32__ridge__seed0,pilot,False,development_benchmark,local,tx_bond0_acamas,ridge,1,32,0,60.82396886347495,159.3706380650333,25399.00027725584,95.3681538782421,411.2954448725165,0.0,,0.1128323497432322,0.0633048679310244,7.425217346890752,2450.003931034316,,,0.0016581669997322,9.32909997573006e-05,33,1.7638174170006096,4788
local__tx_bond0_acamas__h1__c32__ewma__seed0,pilot,False,development_benchmark,local,tx_bond0_acamas,ewma,1,32,0,60.856558070637895,168.05554894338314,28242.66753066185,60.64978806389595,392.3211506390731,0.0,,0.013505227896809,0.0667546698695866,2.3402711088585373,2460.3763652065677,,,4.580006134347059e-07,0.0002240829999209,1,1.7481969579994256,4788
local__tx_bond0_acamas__h1__c32__persistence__seed1,pilot,False,development_benchmark,local,tx_bond0_acamas,persistence,1,32,1,61.59380022155521,200.5072167841763,40203.14398253667,49.54564834825431,340.87394565095724,0.0,,-0.4749399152219751,0.0812513541881139,1.0744444444444448,2460.8588888888885,,,1.6834000234666746e-05,5.000001692678779e-07,0,1.6336405420006486,4756
local__tx_bond0_acamas__h1__c32__moving_average__seed0,pilot,False,development_benchmark,local,tx_bond0_acamas,moving_average,1,32,0,62.13554272745991,166.30659047460432,27657.88203528775,61.23969402413956,398.6680565036356,0.0,,0.0339313379079126,0.0660599522840443,2.4601388888888893,2451.238194444444,,,8.749993867240846e-07,0.0001501249998909,1,1.6520332499994763,4788
local__tx_bond0_acamas__h1__c32__persistence__seed0,pilot,False,development_benchmark,local,tx_bond0_acamas,persistence,1,32,0,63.05109404723497,207.69479355757812,43137.12727092499,49.80661755608814,354.9187751504867,0.0,,-0.5067468570423757,0.0825000868149791,1.0805555555555553,2515.914444444444,,,1.6832999790494796e-05,3.750001269509085e-07,0,1.7110422089999702,4788
local__tx_bond0_acamas__h1__c32__historical_mean__seed0,pilot,False,development_benchmark,local,tx_bond0_acamas,historical_mean,1,32,0,63.77263165955446,169.90336303872593,28867.1527718691,134.69541384112236,486.9382769519582,0.0,,-0.0083075638672029,0.0674886546781247,30.363341432894103,2486.1055474559944,,,1.5374999748019036e-05,1.2919999790028669e-06,1,1.6668133330003911,4788
local__tx_bond0_acamas__h1__c32__drift__seed0,pilot,False,development_benchmark,local,tx_bond0_acamas,drift,1,32,0,64.52708213021421,210.7886845325932,44431.86952698109,56.584000026171985,369.8950724899502,0.0,,-0.5519712136097492,0.0837290356473631,1.1651433691756274,2596.327634408602,,,4.579997039400041e-07,2.5292000827903394e-05,0,1.7281229580003128,4788
local__tx_bond0_acamas__h4__c32__dlinear__seed0,pilot,False,development_benchmark,local,tx_bond0_acamas,dlinear,4,32,0,59.33275575764842,162.0701444566388,26266.731724195768,67.47700463520762,353.126494761676,0.0,,0.0844506488733367,0.0643771601529443,3.926626779768202,2459.5526424238415,,,0.2079027500003576,0.0010551250006756,264,2.102157124999394,4770
local__tx_bond0_acamas__h4__c32__lightgbm__seed0,pilot,False,development_benchmark,local,tx_bond0_acamas,lightgbm,4,32,0,61.77864744532451,162.60140803312729,26439.21789435555,79.06515573288533,401.55367412474936,0.0,,0.0784384962071319,0.064588187547667,9.47499069868503,2460.6239317443096,,,0.6293854169998667,0.007169624999733,-200,2.297096165999392,4770
local__tx_bond0_acamas__h4__c32__ridge__seed0,pilot,False,development_benchmark,local,tx_bond0_acamas,ridge,4,32,0,62.25187702909911,161.80496284366538,26180.846000839934,100.9401663116917,421.1303764946551,0.0,,0.0874442690585629,0.0642718252732523,8.454042845064844,2453.9355881490897,,,0.0057127500003844,0.0003177090002282,132,1.7664132919999247,4770
local__tx_bond0_acamas__h4__c32__historical_mean__seed0,pilot,False,development_benchmark,local,tx_bond0_acamas,historical_mean,4,32,0,63.64057866237363,170.10024035795965,28934.09176983565,134.52962066829818,483.8932814922897,0.0,,-0.008522461928919,0.0675668578706577,30.148353354097907,2486.322757757013,,,2.6124999749299604e-05,2.9169996196287684e-06,1,1.7403658330003964,4770
local__tx_bond0_acamas__h4__c32__ewma__seed0,pilot,False,development_benchmark,local,tx_bond0_acamas,ewma,4,32,0,63.96982526568347,173.42655289103,30076.769247665234,62.61353345354307,405.1468002617598,0.0,,-0.0483514606166481,0.0688881287029763,2.487764007557161,2460.3763652065677,,,8.749993867240846e-07,0.00024541699986,1,1.7192203330005214,4770
local__tx_bond0_acamas__h4__c32__moving_average__seed0,pilot,False,development_benchmark,local,tx_bond0_acamas,moving_average,4,32,0,64.06793960618313,169.41578012138373,28701.706554137043,62.725797016249274,409.8367869318178,0.0,,-0.0004224769106724,0.067294978022484,2.6652083333333336,2460.219583333333,,,9.57999873207882e-07,0.0001464580000174,1,1.7000068750003263,4770
local__tx_bond0_acamas__h4__c32__persistence__seed0,pilot,False,development_benchmark,local,tx_bond0_acamas,persistence,4,32,0,70.36971115639061,221.502916995082,49063.542237330184,53.612475120994205,410.9172612276413,0.0,,-0.7101516370986061,0.087984920415443,1.0811111111111114,2516.3599999999997,,,2.716700055316323e-05,2.658299945323961e-05,0,1.6562309589999131,4770
local__tx_bond0_acamas__h4__c32__drift__seed0,pilot,False,development_benchmark,local,tx_bond0_acamas,drift,4,32,0,74.70515114114006,230.3597823585402,53065.629328274015,63.49369437450492,455.95735887779216,0.0,,-0.8496477981642327,0.0915030257510556,1.2675448028673832,2840.546093189964,,,4.579997039400041e-07,6.020799992256798e-05,0,1.6872483750003084,4770
local__tx_bond0_acamas__h8__c32__lstm__seed1,pilot,False,development_benchmark,local,tx_bond0_acamas,lstm,8,32,1,50.24754154398653,164.39990178575115,27027.32770716463,76.77491629228793,191.9597342543567,0.0,,0.0124800742771628,0.0666196202945817,11.719385282728409,2449.0253234693737,,,15.465697916999488,0.1080783329998666,17928,17.76240070899985,4715
local__tx_bond0_acamas__h8__c32__lstm__seed0,pilot,False,development_benchmark,local,tx_bond0_acamas,lstm,8,32,0,50.43738798464101,164.37863878740234,27020.336889599293,78.02428003599995,195.64125037029248,0.0,,0.0127355035862555,0.0666110039094079,11.307870093451603,2440.162404615614,,,19.884909166999932,0.1158470000000306,17928,21.962483207999867,4715
local__tx_bond0_acamas__h8__c32__dlinear__seed1,pilot,False,development_benchmark,local,tx_bond0_acamas,dlinear,8,32,1,57.68999177247422,158.85446788345672,25234.74196653618,67.28366833265899,329.43186124245807,0.0,,0.0779772686952392,0.0643724492383544,3.7358676709069143,2460.106102544996,,,0.2100965830004497,0.0009410419997948,528,1.9641047909999545,4715
local__tx_bond0_acamas__h8__c32__dlinear__seed0,pilot,False,development_benchmark,local,tx_bond0_acamas,dlinear,8,32,0,58.709940494586526,158.930765374893,25258.988182649293,68.8682862034647,346.77423751437095,0.0,,0.0770913645542711,0.06440336720031,4.044121146731907,2459.7553840467663,,,0.2182760000005146,0.0010025410001617,528,2.2444528750002064,4715
local__tx_bond0_acamas__h8__c32__lightgbm__seed0,pilot,False,development_benchmark,local,tx_bond0_acamas,lightgbm,8,32,0,60.67944284354407,158.99021197558105,25277.88750404019,80.65534261282345,395.0953392028727,0.0,,0.0764008243477673,0.0644274566913779,9.685914696585057,2459.2401488237088,,,3.978459791999739,0.039585542000168,-800,6.409772791999785,4715
local__tx_bond0_acamas__h8__c32__lightgbm__seed1,pilot,False,development_benchmark,local,tx_bond0_acamas,lightgbm,8,32,1,60.67944284354407,158.99021197558105,25277.88750404019,80.65534261282345,395.0953392028727,0.0,,0.0764008243477673,0.0644274566913779,9.685914696585057,2459.2401488237088,,,3.5526737919999505,0.0470151250001436,-800,5.669168375000481,4715
local__tx_bond0_acamas__h8__c32__xgboost__seed0,pilot,False,development_benchmark,local,tx_bond0_acamas,xgboost,8,32,0,61.71029694041813,161.1301436159102,25962.923181683847,81.82905695081769,404.0748889105812,0.0,,0.0513711066918544,0.0652946192126845,10.82373112148709,2457.1205535719128,,,8.612292791000073,0.0290728339996348,4800,10.66091245899952,4715
local__tx_bond0_acamas__h8__c32__xgboost__seed1,pilot,False,development_benchmark,local,tx_bond0_acamas,xgboost,8,32,1,61.71029694041813,161.1301436159102,25962.923181683847,81.82905695081769,404.0748889105812,0.0,,0.0513711066918544,0.0652946192126845,10.82373112148709,2457.1205535719128,,,9.790852832999915,0.0275747920004505,4800,12.083005875000708,4715
local__tx_bond0_acamas__h8__c32__ridge__seed0,pilot,False,development_benchmark,local,tx_bond0_acamas,ridge,8,32,0,62.213498706941024,158.846758041131,25232.29254017762,103.47174483164598,423.3565764978722,0.0,,0.0780667654209931,0.0643693249860726,8.637077589423887,2453.687661252094,,,0.0172760000004927,0.0008748330001253,520,1.7956316249992597,4715
local__tx_bond0_acamas__h8__c32__ridge__seed1,pilot,False,development_benchmark,local,tx_bond0_acamas,ridge,8,32,1,62.213498706941024,158.846758041131,25232.29254017762,103.47174483164598,423.3565764978722,0.0,,0.0780667654209931,0.0643693249860726,8.637077589423887,2453.687661252094,,,0.0268682500000068,0.0009984589996747,520,2.7008477089993903,4715
local__tx_bond0_acamas__h8__c32__ewma__seed0,pilot,False,development_benchmark,local,tx_bond0_acamas,ewma,8,32,0,63.71899810881781,169.5451644089351,28745.562774452836,63.06382135026887,408.2800768846656,0.0,,-0.0503005078213412,0.0687046303131347,2.4564067060692656,2465.557370651377,,,7.910002750577405e-07,0.0002512920000299,1,2.0231340829996043,4715
local__tx_bond0_acamas__h8__c32__ewma__seed1,pilot,False,development_benchmark,local,tx_bond0_acamas,ewma,8,32,1,63.71899810881781,169.5451644089351,28745.562774452836,63.06382135026887,408.2800768846656,0.0,,-0.0503005078213412,0.0687046303131347,2.4564067060692656,2465.557370651377,,,6.250002115848474e-07,0.000233875000049,1,1.7746051669992084,4715
local__tx_bond0_acamas__h8__c32__persistence__seed0,pilot,False,development_benchmark,local,tx_bond0_acamas,persistence,8,32,0,69.30148721956833,214.65225950536865,46075.59251076012,54.218543815539945,402.6269723624808,0.0,,-0.6835022014329548,0.086983336779956,1.072222222222222,2467.182222222222,,,3.879199994116789e-05,3.270900015195366e-05,0,2.133480833000249,4715
local__tx_bond0_acamas__h8__c32__persistence__seed1,pilot,False,development_benchmark,local,tx_bond0_acamas,persistence,8,32,1,69.30148721956833,214.65225950536865,46075.59251076012,54.218543815539945,402.6269723624808,0.0,,-0.6835022014329548,0.086983336779956,1.072222222222222,2467.182222222222,,,4.091699975106167e-05,3.374999960215064e-05,0,2.077177166000183,4715
