hierarchy,model,horizon,fold,method,mean_mae,std_mae,cv,min_mae,max_mae,best_seed,worst_seed,identical_hashes,max_pred_abs_diff,stability_class,seed0_mae,seed1_mae,seed2_mae
memory_um,dlinear,8,1,mint,799446842.7604613,4357719.817214671,0.005450918790507221,794415111.9192388,805044241.3326281,0,1,False,1541363927.5253906,practically_seed_stable,794415111.9192388,805044241.3326281,798881175.0295172
memory_um,dlinear,8,2,independent,1051925777.7923504,9496249.77329778,0.009027490317070957,1043534124.4204463,1065201981.9429041,1,2,False,3939546196.0010986,practically_seed_stable,1047041227.013701,1043534124.4204463,1065201981.9429041
memory_um,dlinear,8,2,bottom_up,1114281133.415251,20492616.42975149,0.018390885222064203,1096835386.279895,1143045349.8114996,1,2,False,3939546196.0010986,moderately_seed_sensitive,1102962664.1543586,1096835386.279895,1143045349.8114996
memory_um,dlinear,8,2,wls,1064839017.786808,13823495.09703649,0.012981769888342033,1052795742.0968314,1084196815.425309,1,2,False,3939546196.0010986,moderately_seed_sensitive,1057524495.8382838,1052795742.0968314,1084196815.425309
memory_um,dlinear,8,2,mint,1062997436.1469399,13541964.637712933,0.012739414204796826,1051138787.7667587,1081950068.4160104,1,2,False,3939546196.0010986,moderately_seed_sensitive,1055903452.2580509,1051138787.7667587,1081950068.4160104
memory_um,dlinear,16,0,independent,1364963080.2694082,20186202.191216916,0.01478882651333887,1349931371.2096462,1393497020.5925777,0,2,False,6039691762.1362,moderately_seed_sensitive,1349931371.2096462,1351460849.0060005,1393497020.5925777
memory_um,dlinear,16,0,bottom_up,1312414868.5205967,65011609.2612368,0.0495358676746175,1245082125.597914,1400298306.5383697,0,2,False,6039691762.1362,moderately_seed_sensitive,1245082125.597914,1291864173.4255064,1400298306.5383697
memory_um,dlinear,16,0,wls,1310991947.4131658,41592089.58431154,0.031725663659781106,1268714690.5064023,1367547069.698006,0,2,False,6039691762.1362,moderately_seed_sensitive,1268714690.5064023,1296714082.035089,1367547069.698006
memory_um,dlinear,16,0,mint,1309173875.6845214,45604036.21616874,0.03483420885734065,1262612695.8106487,1371102034.437272,0,2,False,6039691762.1362,moderately_seed_sensitive,1262612695.8106487,1293806896.8056438,1371102034.437272
memory_um,dlinear,16,1,independent,851804491.2019132,6004223.1754403,0.007048827797289752,846438532.3283072,860186673.0334218,0,2,False,2213203526.412628,practically_seed_stable,846438532.3283072,848788268.2440104,860186673.0334218
memory_um,dlinear,16,1,bottom_up,802171019.767599,5615560.821700253,0.00700045337380446,794251346.0221783,806641602.0151223,1,2,False,2213203526.412628,practically_seed_stable,805620111.2654964,794251346.0221783,806641602.0151223
memory_um,dlinear,16,1,wls,798963362.6611646,5885607.969735309,0.007366555520307829,791043489.7628727,805140793.5784646,1,2,False,2213203526.412628,practically_seed_stable,800705804.6421564,791043489.7628727,805140793.5784646
memory_um,dlinear,16,1,mint,799391401.1493593,6050857.901262117,0.00756933073405873,791327446.0788033,805903054.7677052,1,2,False,2213203526.412628,practically_seed_stable,800943702.60157,791327446.0788033,805903054.7677052
memory_um,dlinear,16,2,independent,1058669145.658363,2323702.680992944,0.0021949281232219956,1056253575.3982915,1061806479.0421293,0,1,False,1307317930.1575928,practically_seed_stable,1056253575.3982915,1061806479.0421293,1057947382.5346687
memory_um,dlinear,16,2,bottom_up,1116094015.2413397,6166769.764007319,0.005525313889147449,1109621115.1633756,1124392060.6235838,1,2,False,1307317930.1575928,practically_seed_stable,1114268869.9370599,1109621115.1633756,1124392060.6235838
memory_um,dlinear,16,2,wls,1068585665.531474,3804829.7774924343,0.0035606221384226187,1065327935.1031616,1073923370.0244174,0,2,False,1307317930.1575928,practically_seed_stable,1065327935.1031616,1066505691.4668428,1073923370.0244174
memory_um,dlinear,16,2,mint,1067091910.3001198,3644539.62974793,0.003415394301623843,1063840218.9395489,1072180974.3016919,0,2,False,1307317930.1575928,practically_seed_stable,1063840218.9395489,1065254537.6591183,1072180974.3016919
