hierarchy,unit,base_model,horizon,fold,method,threshold,threshold_value,n_paired,eval_days,y_min,y_max,yhat_min,yhat_max,coherence_error,false_alarms_per_day,npz_path,tp,fp,fn,tn,n_actual_peaks,n_predicted_peaks,precision,precision_valid,recall,recall_valid,f1,f1_valid,specificity,false_positive_rate,high_load_mae,low_load_mae,peak_magnitude_mae,signed_peak_bias,max_underprediction,max_overprediction,predicted_actual_peak_ratio,invalid_reason
memory_um,memory_bytes,lightgbm,1,2,bottom_up,q95,129465074073.59999,8279,4.051838996689814,117320785920.0,179990249472.0,117913470022.79836,142956537805.00916,0.0,5.429633314150215,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h1__lightgbm__s0.npz,199,22,146,7912,345,221,0.9004524886877828,True,0.5768115942028985,True,0.7031802120141343,True,0.9972271237711117,0.0027728762288883285,8015954996.130183,876129231.4801805,8015954996.130183,-7347559021.30657,-58249303535.67558,8067087791.153137,0.9502608600336541,
memory_um,memory_bytes,lightgbm,1,2,wls,q90,122230747955.2,8279,4.051838996689814,117320785920.0,179990249472.0,118242276920.49268,141405084923.28662,0.0,142.89807676786248,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h1__lightgbm__s0.npz,592,579,96,7012,688,1171,0.5055508112724167,True,0.8604651162790697,True,0.6369015599784831,True,0.9237254643656962,0.07627453563430378,4923462560.533691,827420978.4044398,4923462560.533691,-3865237109.556729,-58570518552.45894,8569374016.528473,0.9737234719263146,
memory_um,memory_bytes,lightgbm,1,2,wls,q95,129465074073.59999,8279,4.051838996689814,117320785920.0,179990249472.0,118242276920.49268,141405084923.28662,0.0,6.416839371268436,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h1__lightgbm__s0.npz,205,26,140,7908,345,231,0.8874458874458875,True,0.5942028985507246,True,0.7118055555555556,True,0.9967229644567683,0.0032770355432316612,7930139162.472015,873758114.1495384,7930139162.472015,-7368826392.825953,-58570518552.45894,7502685005.181488,0.9501387667310291,
memory_um,memory_bytes,lightgbm,1,2,mint,q90,122230747955.2,8279,4.051838996689814,117320785920.0,179990249472.0,118087506049.90594,141875265957.55667,0.0,138.45564951083048,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h1__lightgbm__s0.npz,592,561,96,7030,688,1153,0.5134431916738942,True,0.8604651162790697,True,0.6431287343834872,True,0.926096693452773,0.07390330654722697,4928300156.071485,825524087.6238847,4928300156.071485,-3870353372.858714,-58419321213.80449,8467132977.284622,0.9736722219749256,
memory_um,memory_bytes,lightgbm,1,2,mint,q95,129465074073.59999,8279,4.051838996689814,117320785920.0,179990249472.0,118087506049.90594,141875265957.55667,0.0,4.68922877131155,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h1__lightgbm__s0.npz,205,19,140,7915,345,224,0.9151785714285714,True,0.5942028985507246,True,0.7205623901581723,True,0.9976052432568692,0.0023947567431308295,7962767621.595471,870943915.689394,7962767621.595471,-7358815746.2559595,-58419321213.80449,7768351909.539154,0.9501962365929498,
memory_um,memory_bytes,lightgbm,8,0,independent,q90,117325735526.4,8269,4.046944880254629,115448389632.0,178617548800.0,113759888626.62338,139835333672.51343,1792691829.1344185,30.393297571243664,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h8__lightgbm__s0.npz,6466,123,183,1497,6649,6589,0.9813325239034755,True,0.9724770642201835,True,0.9768847257893942,True,0.924074074074074,0.07592592592592592,1809325520.5526824,364795896.3694289,1809325520.5526824,-785975886.2838631,-57729998665.11989,13548766065.283173,0.9947084757832148,
memory_um,memory_bytes,lightgbm,8,0,independent,q95,124176743423.99985,8269,4.046944880254629,115448389632.0,178617548800.0,113759888626.62338,139835333672.51343,1792691829.1344185,49.914196011310736,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h8__lightgbm__s0.npz,642,202,181,7244,823,844,0.7606635071090048,True,0.7800729040097205,True,0.7702459508098382,True,0.9728713403169487,0.027128659683051302,7848311292.804203,827560373.9316952,7848311292.804203,-7015176011.362425,-57729998665.11989,10048724008.513428,0.9515366174473724,
memory_um,memory_bytes,lightgbm,8,0,bottom_up,q90,117325735526.4,8269,4.046944880254629,115448389632.0,178617548800.0,115414457815.64474,145298633216.96387,0.0,24.709998025401354,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h8__lightgbm__s0.npz,6480,100,169,1520,6649,6580,0.9848024316109423,True,0.9745826440066175,True,0.9796658855544637,True,0.9382716049382716,0.06172839506172839,2419303777.3977733,324298714.40714693,2419303777.3977733,-1795633239.5862265,-56789070222.77959,10514183217.21904,0.9861144632594538,
memory_um,memory_bytes,lightgbm,8,0,bottom_up,q95,124176743423.99985,8269,4.046944880254629,115448389632.0,178617548800.0,115414457815.64474,145298633216.96387,0.0,47.19609622851659,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h8__lightgbm__s0.npz,669,191,154,7255,823,860,0.7779069767441861,True,0.8128797083839611,True,0.7950089126559715,True,0.9743486435670159,0.025651356432984152,6775570950.495005,1482006425.0604327,6775570950.495005,-6028760363.339138,-56789070222.77959,9977851658.577393,0.9584082650651907,
memory_um,memory_bytes,lightgbm,8,0,wls,q90,117325735526.4,8269,4.046944880254629,115448389632.0,178617548800.0,115655334864.39514,139765054947.84424,0.0,25.451297966163395,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h8__lightgbm__s0.npz,6590,103,59,1517,6649,6693,0.9846107873898102,True,0.9911264851857422,True,0.9878578923699595,True,0.9364197530864198,0.06358024691358025,1933523553.3289921,313718344.9129082,1933523553.3289921,-1406647180.8149598,-57151577409.14647,8800686880.382584,0.9894254390570447,
memory_um,memory_bytes,lightgbm,8,0,wls,q95,124176743423.99985,8269,4.046944880254629,115448389632.0,178617548800.0,115655334864.39514,139765054947.84424,0.0,34.59399723556189,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h8__lightgbm__s0.npz,670,140,153,7306,823,810,0.8271604938271605,True,0.8140947752126367,True,0.8205756276791182,True,0.981197958635509,0.018802041364491002,6931639033.899653,1028670816.5382708,6931639033.899653,-6408792196.859368,-57151577409.14647,7447371561.937073,0.9557608568973155,
memory_um,memory_bytes,lightgbm,8,0,mint,q90,117325735526.4,8269,4.046944880254629,115448389632.0,178617548800.0,115586499716.51083,141648502191.72595,0.0,26.43969788717945,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h8__lightgbm__s0.npz,6587,107,62,1513,6649,6694,0.9840155363011652,True,0.9906752895172206,True,0.9873341827175297,True,0.9339506172839506,0.06604938271604938,2110911915.433347,312460792.58786416,2110911915.433347,-1566576040.208195,-57002535150.65944,9414867400.980606,0.9880641548391952,
memory_um,memory_bytes,lightgbm,8,0,mint,q95,124176743423.99985,8269,4.046944880254629,115448389632.0,178617548800.0,115586499716.51083,141648502191.72595,0.0,37.06499703810203,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h8__lightgbm__s0.npz,672,150,151,7296,823,822,0.8175182481751825,True,0.8165249088699879,True,0.8170212765957447,True,0.9798549556809025,0.020145044319097503,6830922399.306185,1197930523.110351,6830922399.306185,-6252544803.986283,-57002535150.65944,7662276407.115814,0.9568493199880016,
memory_um,memory_bytes,lightgbm,8,1,independent,q90,121059018342.4,8269,4.046944880254629,115408904192.0,176082169856.0,117271062418.20366,139558294633.95844,799168503.5116102,310.357575199041,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h8__lightgbm__s0.npz,2346,1256,105,4562,2451,3602,0.6513048306496391,True,0.9571603427172583,True,0.7751528167850652,True,0.784118253695428,0.21588174630457202,2279532047.8114443,957314480.702199,2279532047.8114443,84004211.67208166,-55373714062.19324,10670810261.784622,1.0020122361039498,
memory_um,memory_bytes,lightgbm,8,1,independent,q95,127221156659.19992,8269,4.046944880254629,115408904192.0,176082169856.0,117271062418.20366,139558294633.95844,799168503.5116102,21.497698282099176,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h8__lightgbm__s0.npz,285,87,113,7784,398,372,0.7661290322580645,True,0.7160804020100503,True,0.7402597402597403,True,0.9889467666116123,0.011053233388387753,6731210373.846321,1077088930.1385348,6731210373.846321,-5813016107.733188,-55373714062.19324,8278848491.125397,0.9604066465737227,
memory_um,memory_bytes,lightgbm,8,1,bottom_up,q90,121059018342.4,8269,4.046944880254629,115408904192.0,176082169856.0,117391040615.23232,142611246617.31683,0.0,400.3019680115019,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h8__lightgbm__s0.npz,2419,1620,32,4198,2451,4039,0.5989106214409508,True,0.9869441044471644,True,0.7454545454545454,True,0.7215537985562048,0.2784462014437951,1972144599.7687721,1074421568.226588,1972144599.7687721,247308768.07734397,-54250456854.18936,10033384610.786407,1.0031519133745683,
memory_um,memory_bytes,lightgbm,8,1,bottom_up,q95,127221156659.19992,8269,4.046944880254629,115408904192.0,176082169856.0,117391040615.23232,142611246617.31683,0.0,27.18099782794149,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h8__lightgbm__s0.npz,316,110,82,7761,398,426,0.7417840375586855,True,0.7939698492462312,True,0.7669902912621359,True,0.9860246474399695,0.013975352560030492,5582430598.104686,1126020038.10569,5582430598.104686,-4530372550.737811,-54250456854.18936,10033384610.786407,0.9697408462472076,
memory_um,memory_bytes,lightgbm,8,1,wls,q90,121059018342.4,8269,4.046944880254629,115408904192.0,176082169856.0,117572181338.30333,141301781361.7678,0.0,369.1673704994962,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h8__lightgbm__s0.npz,2419,1494,32,4324,2451,3913,0.6181957577306415,True,0.9869441044471644,True,0.7602137020741673,True,0.7432107253351667,0.25678927466483326,2009381694.9705892,1024087306.3923169,2009381694.9705892,195287203.2755319,-54608276615.94946,9276195347.628143,1.0027888629103134,
memory_um,memory_bytes,lightgbm,8,1,wls,q95,127221156659.19992,8269,4.046944880254629,115408904192.0,176082169856.0,117572181338.30333,141301781361.7678,0.0,19.520898440067068,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h8__lightgbm__s0.npz,310,79,88,7792,398,389,0.7969151670951157,True,0.7788944723618091,True,0.7878017789072427,True,0.9899631558887054,0.010036844111294626,5762558162.377481,1091301783.0437272,5762558162.377481,-4938965710.606243,-54608276615.94946,9276195347.628143,0.9667673856012958,
memory_um,memory_bytes,lightgbm,8,1,mint,q90,121059018342.4,8269,4.046944880254629,115408904192.0,176082169856.0,117570107256.48529,141336837590.5177,0.0,370.4028704007663,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h8__lightgbm__s0.npz,2419,1499,32,4319,2451,3918,0.6174068402246043,True,0.9869441044471644,True,0.7596168943319201,True,0.7423513234788587,0.25764867652114126,2006634502.344571,1026025332.947985,2006634502.344571,197412880.67559746,-54593655576.37494,9307135209.907135,1.002803697684589,
memory_um,memory_bytes,lightgbm,8,1,mint,q95,127221156659.19992,8269,4.046944880254629,115408904192.0,176082169856.0,117570107256.48529,141336837590.5177,0.0,19.520898440067068,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h8__lightgbm__s0.npz,310,79,88,7792,398,389,0.7969151670951157,True,0.7788944723618091,True,0.7878017789072427,True,0.9899631558887054,0.010036844111294626,5751325234.411751,1092446843.9895875,5751325234.411751,-4922269995.629324,-54593655576.37494,9307135209.907135,0.9668888855585122,
memory_um,memory_bytes,lightgbm,8,2,independent,q90,122230747955.2,8272,4.048413115185185,117320785920.0,179990249472.0,118360544952.06885,140625304194.99768,767941323.936843,150.67632246125083,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h8__lightgbm__s0.npz,552,610,136,6974,688,1162,0.4750430292598967,True,0.8023255813953488,True,0.5967567567567568,True,0.9195675105485233,0.0804324894514768,5314791249.641262,894662962.8569815,5314791249.641262,-3919401140.9289613,-59094271547.941376,15638063018.575806,0.97336455977979,
memory_um,memory_bytes,lightgbm,8,2,independent,q95,129465074073.59999,8272,4.048413115185185,117320785920.0,179990249472.0,118360544952.06885,140625304194.99768,767941323.936843,17.29072552834026,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h8__lightgbm__s0.npz,214,70,131,7857,345,284,0.7535211267605634,True,0.6202898550724638,True,0.6804451510333864,True,0.9911694209663177,0.008830579033682352,8164703672.618077,961886908.4152012,8164703672.618077,-7505133003.52961,-59094271547.941376,6139338938.054504,0.9492007072966793,
memory_um,memory_bytes,lightgbm,8,2,bottom_up,q90,122230747955.2,8272,4.048413115185185,117320785920.0,179990249472.0,117959495654.35631,143133866610.63608,0.0,140.0548767795561,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h8__lightgbm__s0.npz,586,567,102,7017,688,1153,0.5082393755420642,True,0.8517441860465116,True,0.6366105377512222,True,0.9252373417721519,0.0747626582278481,4990206605.544215,820781583.2000816,4990206605.544215,-3894785542.278868,-58041301825.54248,9642294279.073166,0.9734796090104175,
memory_um,memory_bytes,lightgbm,8,2,bottom_up,q95,129465074073.59999,8272,4.048413115185185,117320785920.0,179990249472.0,117959495654.35631,143133866610.63608,0.0,6.669279846645529,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h8__lightgbm__s0.npz,203,27,142,7900,345,230,0.8826086956521739,True,0.5884057971014492,True,0.7060869565217393,True,0.9965939195155796,0.0034060804844203356,8053071518.77424,867889491.3115587,8053071518.77424,-7375609421.01899,-58041301825.54248,7925344295.09787,0.9500573463976941,
memory_um,memory_bytes,lightgbm,8,2,wls,q90,122230747955.2,8272,4.048413115185185,117320785920.0,179990249472.0,118297034710.48917,140830299496.00623,0.0,143.2660115205336,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h8__lightgbm__s0.npz,586,580,102,7004,688,1166,0.5025728987993139,True,0.8517441860465116,True,0.6321467098166127,True,0.9235232067510548,0.07647679324894514,4936228814.948718,820219695.1911783,4936228814.948718,-3902405350.8736997,-58367250744.050064,8542738200.606552,0.9734439952872825,
memory_um,memory_bytes,lightgbm,8,2,wls,q95,129465074073.59999,8272,4.048413115185185,117320785920.0,179990249472.0,118297034710.48917,140830299496.00623,0.0,5.434228023192653,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h8__lightgbm__s0.npz,202,22,143,7905,345,224,0.9017857142857143,True,0.5855072463768116,True,0.7100175746924429,True,0.9972246751608427,0.0027753248391573105,7960912692.1123495,866678026.2691882,7960912692.1123495,-7415703709.322564,-58367250744.050064,7360213275.002563,0.9497921720223336,
memory_um,memory_bytes,lightgbm,8,2,mint,q90,122230747955.2,8272,4.048413115185185,117320785920.0,179990249472.0,118170434776.07976,141617498263.33847,0.0,138.81982495610325,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h8__lightgbm__s0.npz,589,562,99,7022,688,1151,0.5117289313640313,True,0.8561046511627907,True,0.6405655247417075,True,0.9258966244725738,0.07410337552742616,4940639443.864089,817317645.647647,4940639443.864089,-3899547408.1611342,-58244997893.63916,7778429117.32782,0.9734573528382447,
memory_um,memory_bytes,lightgbm,8,2,mint,q95,129465074073.59999,8272,4.048413115185185,117320785920.0,179990249472.0,118170434776.07976,141617498263.33847,0.0,6.175259117264379,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h8__lightgbm__s0.npz,204,25,141,7902,345,229,0.8908296943231441,True,0.591304347826087,True,0.7108013937282229,True,0.9968462217736849,0.0031537782263151254,7987945316.100697,863107837.506687,7987945316.100697,-7400665644.256631,-58244997893.63916,7572175561.506226,0.9498916303162838,
memory_um,memory_bytes,lightgbm,16,0,independent,q90,117325735526.4,8261,4.043029587106481,115448389632.0,178617548800.0,113991377764.02086,140000358869.65674,1522331834.1169596,32.154105528829064,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h16__lightgbm__s0.npz,6438,130,203,1490,6641,6568,0.9802070645554202,True,0.9694323144104804,True,0.9747899159663865,True,0.9197530864197531,0.08024691358024691,2068293591.7134762,370099509.80626535,2068293591.7134762,-1521740842.7236986,-59258755475.21648,12369507967.764587,0.9886482780757467,
