experiment_stage,eligible_for_final_claims,family,method,base_model,horizon,outer_fold,machine,mae,mase,mase_valid,nmae_train_range,n_parameters,train_seconds,infer_seconds,n_test
development,False,UM,global_residual,ridge,1,outer_0,machine05,60770321.31929669,1.008671275953495,True,0.024984009545237638,271,0.11100274999989779,1.8851365840018843,8276
development,False,UM,global_residual,ridge,1,outer_0,machine06,5206775.0237269085,0.9882856398636032,True,0.01739181716664264,271,0.11100274999989779,1.8851365840018843,8276
development,False,UM,global_residual,ridge,1,outer_0,machine07,106869919.7447916,1.238411759532336,True,0.04285297180317392,271,0.11100274999989779,1.8851365840018843,8276
development,False,UM,global_embed,ridge,1,outer_0,machine01,1.6512584239006874e+17,563179582.4241121,True,5466257.299747876,2753,0.5517875420009659,0.08290949999718578,8276
development,False,UM,global_embed,ridge,1,outer_0,machine02,2.5821556420267824e+16,168759629.17544442,True,6127520.298009507,2753,0.5517875420009659,0.08290949999718578,8276
development,False,UM,global_embed,ridge,1,outer_0,machine03,1.84109599235699e+17,676667105.7320666,True,5862193.5216425955,2753,0.5517875420009659,0.08290949999718578,8276
development,False,UM,global_embed,ridge,1,outer_0,machine04,6.997819071140581e+16,275556569.5803498,True,4371874.17979357,2753,0.5517875420009659,0.08290949999718578,8276
development,False,UM,global_embed,ridge,1,outer_0,machine05,1.6449269439625914e+16,273026458.21130115,True,6762654.792172421,2753,0.5517875420009659,0.08290949999718578,8276
development,False,UM,global_embed,ridge,1,outer_0,machine06,3076767583510671.5,583993970.5720075,True,10277106.084443161,2753,0.5517875420009659,0.08290949999718578,8276
development,False,UM,global_embed,ridge,1,outer_0,machine07,2.0722425234802532e+16,240132070.44688353,True,8309330.69287395,2753,0.5517875420009659,0.08290949999718578,8276
development,False,UM,local,ridge,4,outer_0,machine01,431391573.6373015,1.471307717712803,True,0.014280607470720448,132,0.0026430358567657614,0.0006330830001388676,8273
development,False,UM,local,ridge,4,outer_0,machine02,230492967.36921647,1.5064122033420528,True,0.05469656100957325,132,0.0026430358567657614,0.0005858330005139578,8273
development,False,UM,local,ridge,4,outer_0,machine03,558478423.7230225,2.0526033415056637,True,0.01778238946321848,132,0.0026430358567657614,0.0005030409993196372,8273
development,False,UM,local,ridge,4,outer_0,machine04,438315169.50103366,1.7259752399264054,True,0.027383657003310868,132,0.0026430358567657614,0.0004932919982820749,8273
development,False,UM,local,ridge,4,outer_0,machine05,60783122.871407844,1.0088837572703915,True,0.024989272543576226,132,0.0026430358567657614,0.0005775829995400272,8273
development,False,UM,local,ridge,4,outer_0,machine06,5206639.787046766,0.9882599709095272,True,0.01739136544525953,132,0.0026430358567657614,0.0005077499990875367,8273
development,False,UM,local,ridge,4,outer_0,machine07,106893857.0490303,1.2386891457148232,True,0.042862570244213596,132,0.0026430358567657614,0.00047937499766703695,8273
development,False,UM,global_pooled,ridge,4,outer_0,machine01,1002064303.6224226,3.4176489149594564,True,0.03317192048930482,132,0.12019358399993507,0.08526633399742423,8273
development,False,UM,global_pooled,ridge,4,outer_0,machine02,976459467.5207072,6.381758518409916,True,0.23171628812894887,132,0.12019358399993507,0.08526633399742423,8273
development,False,UM,global_pooled,ridge,4,outer_0,machine03,994721560.2138203,3.6559492929940487,True,0.031672711853869426,132,0.12019358399993507,0.08526633399742423,8273
development,False,UM,global_pooled,ridge,4,outer_0,machine04,594319094.3733208,2.3402795816342774,True,0.0371299725933829,132,0.12019358399993507,0.08526633399742423,8273
development,False,UM,global_pooled,ridge,4,outer_0,machine05,308090453.67079824,5.113713145935555,True,0.12666273055995256,132,0.12019358399993507,0.08526633399742423,8273
development,False,UM,global_pooled,ridge,4,outer_0,machine06,42517331.216583855,8.070113975579023,True,0.142017591995578,132,0.12019358399993507,0.08526633399742423,8273
development,False,UM,global_pooled,ridge,4,outer_0,machine07,1260422537.6693366,14.605813276147503,True,0.5054074298531638,132,0.12019358399993507,0.08526633399742423,8273
development,False,UM,global_onehot,ridge,4,outer_0,machine01,470253088.72491145,1.6038491268746,True,0.01556706292464694,160,0.11141612500068732,0.08429187499859836,8273
development,False,UM,global_onehot,ridge,4,outer_0,machine02,787354075.7906815,5.145839379221742,True,0.1868411029375849,160,0.11141612500068732,0.08429187499859836,8273
development,False,UM,global_onehot,ridge,4,outer_0,machine03,616472597.4612904,2.2657521933618745,True,0.019628969277594437,160,0.11141612500068732,0.08429187499859836,8273
development,False,UM,global_onehot,ridge,4,outer_0,machine04,447591359.32636803,1.7625025496647617,True,0.027963185201624708,160,0.11141612500068732,0.08429187499859836,8273
development,False,UM,global_onehot,ridge,4,outer_0,machine05,245908158.8571506,4.081605806534634,True,0.10109822779870678,160,0.11141612500068732,0.08429187499859836,8273
development,False,UM,global_onehot,ridge,4,outer_0,machine06,42720335.026541635,8.108645648121938,True,0.14269567106195383,160,0.11141612500068732,0.08429187499859836,8273
development,False,UM,global_onehot,ridge,4,outer_0,machine07,1112727938.7180488,12.894323938479117,True,0.44618447451217713,160,0.11141612500068732,0.08429187499859836,8273
development,False,UM,global_residual,ridge,4,outer_0,machine01,431391573.63730067,1.4713077177128002,True,0.01428060747072042,1084,0.14594820800266461,7.339702083001612,8273
development,False,UM,global_residual,ridge,4,outer_0,machine02,230492967.36921504,1.5064122033420433,True,0.05469656100957291,1084,0.14594820800266461,7.339702083001612,8273
development,False,UM,global_residual,ridge,4,outer_0,machine03,558478423.7230239,2.052603341505669,True,0.017782389463218525,1084,0.14594820800266461,7.339702083001612,8273
development,False,UM,global_residual,ridge,4,outer_0,machine04,438315169.5010337,1.7259752399264057,True,0.02738365700331087,1084,0.14594820800266461,7.339702083001612,8273
development,False,UM,global_residual,ridge,4,outer_0,machine05,60783122.87140771,1.0088837572703893,True,0.02498927254357617,1084,0.14594820800266461,7.339702083001612,8273
development,False,UM,global_residual,ridge,4,outer_0,machine06,5206639.7870463645,0.9882599709094511,True,0.01739136544525819,1084,0.14594820800266461,7.339702083001612,8273
development,False,UM,global_residual,ridge,4,outer_0,machine07,106893857.04903154,1.2386891457148375,True,0.042862570244214096,1084,0.14594820800266461,7.339702083001612,8273
development,False,UM,global_embed,ridge,4,outer_0,machine01,3.982647049691936e+16,135832494.17070198,True,1318398.9369920227,2948,0.5656198340002447,0.08677525000166497,8273
development,False,UM,global_embed,ridge,4,outer_0,machine02,3770879772489692.5,24645000.54578601,True,894839.2564418627,2948,0.5656198340002447,0.08677525000166497,8273
development,False,UM,global_embed,ridge,4,outer_0,machine03,4.734803974275405e+16,174020589.6260725,True,1507598.5879862215,2948,0.5656198340002447,0.08677525000166497,8273
development,False,UM,global_embed,ridge,4,outer_0,machine04,2.692876894118657e+16,106038740.31349859,True,1682369.727350093,2948,0.5656198340002447,0.08677525000166497,8273
development,False,UM,global_embed,ridge,4,outer_0,machine05,1741183948022593.8,28900328.258820854,True,715838.8409507672,2948,0.5656198340002447,0.08677525000166497,8273
development,False,UM,global_embed,ridge,4,outer_0,machine06,293266113458329.3,55664146.66828102,True,979575.7648826453,2948,0.5656198340002447,0.08677525000166497,8273
development,False,UM,global_embed,ridge,4,outer_0,machine07,2059923754934075.5,23870456.79403808,True,825993.4581936485,2948,0.5656198340002447,0.08677525000166497,8273
development,False,UM,local,ridge,8,outer_0,machine01,431163893.7949427,1.4705311909336505,True,0.014273070451788187,264,0.005095696429114989,0.0014817500014032703,8269
development,False,UM,local,ridge,8,outer_0,machine02,230397636.25375345,1.505789156325344,True,0.05467393869604869,264,0.005095696429114989,0.0009832499999902211,8269
development,False,UM,local,ridge,8,outer_0,machine03,557653013.287769,2.049569669754801,True,0.01775610774990029,264,0.005095696429114989,0.0010062910005217418,8269
development,False,UM,local,ridge,8,outer_0,machine04,437759790.78111535,1.723788297775961,True,0.02734895982321899,264,0.005095696429114989,0.001074957999662729,8269
development,False,UM,local,ridge,8,outer_0,machine05,60780431.19393819,1.008839080564907,True,0.02498816593603928,264,0.005095696429114989,0.0010255830020469148,8269
development,False,UM,local,ridge,8,outer_0,machine06,5207752.958309645,0.9884712593114264,True,0.01739508369138903,264,0.005095696429114989,0.001138209001510404,8269
development,False,UM,local,ridge,8,outer_0,machine07,106840096.90462239,1.2380661715871368,True,0.04284101336499119,264,0.005095696429114989,0.0009848749978118576,8269
development,False,UM,global_pooled,ridge,8,outer_0,machine01,1001647908.0642047,3.4162287527776556,True,0.03315813630369979,264,0.12192270900050062,0.0957150409994938,8269
development,False,UM,global_pooled,ridge,8,outer_0,machine02,976382325.1635917,6.381254346028955,True,0.23169798205353778,264,0.12192270900050062,0.0957150409994938,8269
development,False,UM,global_pooled,ridge,8,outer_0,machine03,993757504.04138,3.652406049715717,True,0.03164201555192732,264,0.12192270900050062,0.0957150409994938,8269
development,False,UM,global_pooled,ridge,8,outer_0,machine04,593813026.303474,2.3382868124602894,True,0.037098356086792926,264,0.12192270900050062,0.0957150409994938,8269
development,False,UM,global_pooled,ridge,8,outer_0,machine05,308034219.330373,5.1127797632797165,True,0.12663961139145954,264,0.12192270900050062,0.0957150409994938,8269
development,False,UM,global_pooled,ridge,8,outer_0,machine06,42514382.96704603,8.069554375314429,True,0.1420077441691039,264,0.12192270900050062,0.0957150409994938,8269
development,False,UM,global_pooled,ridge,8,outer_0,machine07,1260129094.6734362,14.60241285011796,True,0.5052897643355028,264,0.12192270900050062,0.0957150409994938,8269
development,False,UM,global_onehot,ridge,8,outer_0,machine01,469886623.8923123,1.6025992588441995,True,0.01555493162504355,320,0.14258195900038118,0.09720920900144847,8269
development,False,UM,global_onehot,ridge,8,outer_0,machine02,787312212.1160717,5.145565774560269,True,0.18683116858228324,320,0.14258195900038118,0.09720920900144847,8269
development,False,UM,global_onehot,ridge,8,outer_0,machine03,615645859.1884559,2.2627136413439506,True,0.019602645284889964,320,0.14258195900038118,0.09720920900144847,8269
development,False,UM,global_onehot,ridge,8,outer_0,machine04,446963597.6091897,1.760030581419499,True,0.027923965907520443,320,0.14258195900038118,0.09720920900144847,8269
development,False,UM,global_onehot,ridge,8,outer_0,machine05,245867087.7022665,4.08092410380043,True,0.10108134254775893,320,0.14258195900038118,0.09720920900144847,8269
development,False,UM,global_onehot,ridge,8,outer_0,machine06,42717569.29751653,8.108120691643734,True,0.14268643289565744,320,0.14258195900038118,0.09720920900144847,8269
development,False,UM,global_onehot,ridge,8,outer_0,machine07,1112480884.0910506,12.891461062226826,True,0.4460854099204765,320,0.14258195900038118,0.09720920900144847,8269
development,False,UM,global_residual,ridge,8,outer_0,machine01,431163893.79494315,1.470531190933652,True,0.014273070451788203,2168,0.2065617909975117,17.076956916997005,8269
development,False,UM,global_residual,ridge,8,outer_0,machine02,230397636.25375235,1.505789156325337,True,0.054673938696048426,2168,0.2065617909975117,17.076956916997005,8269
development,False,UM,global_residual,ridge,8,outer_0,machine03,557653013.2877704,2.049569669754806,True,0.017756107749900336,2168,0.2065617909975117,17.076956916997005,8269
development,False,UM,global_residual,ridge,8,outer_0,machine04,437759790.78111523,1.7237882977759607,True,0.02734895982321898,2168,0.2065617909975117,17.076956916997005,8269
development,False,UM,global_residual,ridge,8,outer_0,machine05,60780431.19393812,1.008839080564906,True,0.024988165936039253,2168,0.2065617909975117,17.076956916997005,8269
development,False,UM,global_residual,ridge,8,outer_0,machine06,5207752.958308816,0.9884712593112691,True,0.017395083691386263,2168,0.2065617909975117,17.076956916997005,8269
development,False,UM,global_residual,ridge,8,outer_0,machine07,106840096.90462147,1.2380661715871262,True,0.04284101336499082,2168,0.2065617909975117,17.076956916997005,8269
development,False,UM,global_embed,ridge,8,outer_0,machine01,6.0014054338472744e+16,204684436.86771968,True,1986680.3273602715,3208,0.640078167001775,0.09571787499953643,8269
development,False,UM,global_embed,ridge,8,outer_0,machine02,4680555086446617.0,30590283.86468496,True,1110707.4969207381,3208,0.640078167001775,0.09571787499953643,8269
development,False,UM,global_embed,ridge,8,outer_0,machine03,7.530808746184278e+16,276783534.332639,True,2397868.3581888285,3208,0.640078167001775,0.09571787499953643,8269
development,False,UM,global_embed,ridge,8,outer_0,machine04,4.044394608505581e+16,159258119.28249997,True,2526727.8536453983,3208,0.640078167001775,0.09571787499953643,8269
development,False,UM,global_embed,ridge,8,outer_0,machine05,3438999283731447.5,57080820.37774389,True,1413847.8959058803,3208,0.640078167001775,0.09571787499953643,8269
development,False,UM,global_embed,ridge,8,outer_0,machine06,699305189176850.9,132733462.3055975,True,2335838.9671967765,3208,0.640078167001775,0.09571787499953643,8269
development,False,UM,global_embed,ridge,8,outer_0,machine07,4396021220654268.0,50941222.63600991,True,1762727.7522497864,3208,0.640078167001775,0.09571787499953643,8269
development,False,UM,local,ridge,16,outer_0,machine01,428927610.0072468,1.4629041026989615,True,0.01419904144214399,528,0.010924041713483998,0.0020687920005002525,8261
development,False,UM,local,ridge,16,outer_0,machine02,230430718.20775393,1.5060053670834663,True,0.054681789126957515,528,0.010924041713483998,0.002425374997983454,8261
development,False,UM,local,ridge,16,outer_0,machine03,556011047.6539077,2.0435348723417985,True,0.017703826280919096,528,0.010924041713483998,0.003133125002932502,8261
development,False,UM,local,ridge,16,outer_0,machine04,436820254.5926554,1.7200886398331554,True,0.02729026247820975,528,0.010924041713483998,0.002260250003018882,8261
development,False,UM,local,ridge,16,outer_0,machine05,60799461.13805147,1.00915494129418,True,0.024995989562688767,528,0.010924041713483998,0.00325854200127651,8261
development,False,UM,local,ridge,16,outer_0,machine06,5208271.777877929,0.9885697352253422,True,0.017396816667181715,528,0.010924041713483998,0.0020198339989292435,8261
development,False,UM,local,ridge,16,outer_0,machine07,106778453.16418195,1.237351842117766,True,0.04281629530141217,528,0.010924041713483998,0.0021730419975938275,8261
development,False,UM,global_pooled,ridge,16,outer_0,machine01,999251716.4793746,3.4080562816694386,True,0.03307881377275863,528,0.16013704199940548,0.10774954199951026,8261
development,False,UM,global_pooled,ridge,16,outer_0,machine02,976136784.486286,6.379649587858101,True,0.23163971463310465,528,0.16013704199940548,0.10774954199951026,8261
development,False,UM,global_pooled,ridge,16,outer_0,machine03,993126247.624543,3.6500859618206305,True,0.03162191585428722,528,0.16013704199940548,0.10774954199951026,8261
development,False,UM,global_pooled,ridge,16,outer_0,machine04,592980915.4401766,2.3350101685135147,True,0.037046370118579225,528,0.16013704199940548,0.10774954199951026,8261
development,False,UM,global_pooled,ridge,16,outer_0,machine05,307953693.71840197,5.111443191907204,True,0.1266065055494228,528,0.16013704199940548,0.10774954199951026,8261
development,False,UM,global_pooled,ridge,16,outer_0,machine06,42507158.45018024,8.068183106872661,True,0.14198361263358053,528,0.16013704199940548,0.10774954199951026,8261
development,False,UM,global_pooled,ridge,16,outer_0,machine07,1259629698.6804457,14.596625834727101,True,0.5050895152620746,528,0.16013704199940548,0.10774954199951026,8261
development,False,UM,global_onehot,ridge,16,outer_0,machine01,467600055.3315625,1.5948006689409597,True,0.01547923800915848,640,0.19569333300023573,0.1151599160002661,8261
development,False,UM,global_onehot,ridge,16,outer_0,machine02,787142987.5200622,5.14445978855365,True,0.18679101115993063,640,0.19569333300023573,0.1151599160002661,8261
development,False,UM,global_onehot,ridge,16,outer_0,machine03,614831645.1572974,2.2597211202901994,True,0.019576720073828168,640,0.19569333300023573,0.1151599160002661,8261
development,False,UM,global_onehot,ridge,16,outer_0,machine04,446127476.2316416,1.7567381450731503,True,0.027871729383190297,640,0.19569333300023573,0.1151599160002661,8261
development,False,UM,global_onehot,ridge,16,outer_0,machine05,245817722.47977725,4.080104735383825,True,0.10106104742403571,640,0.19569333300023573,0.1151599160002661,8261
development,False,UM,global_onehot,ridge,16,outer_0,machine06,42710780.22460175,8.106832073787366,True,0.14266375584233232,640,0.19569333300023573,0.1151599160002661,8261
development,False,UM,global_onehot,ridge,16,outer_0,machine07,1112104671.150656,12.887101495656687,True,0.44593455510028746,640,0.19569333300023573,0.1151599160002661,8261
development,False,UM,global_residual,ridge,16,outer_0,machine01,428927610.0072458,1.462904102698958,True,0.014199041442143958,4336,0.33532212499994785,33.69828150000103,8261
development,False,UM,global_residual,ridge,16,outer_0,machine02,230430718.20775372,1.5060053670834648,True,0.05468178912695747,4336,0.33532212499994785,33.69828150000103,8261
development,False,UM,global_residual,ridge,16,outer_0,machine03,556011047.6539077,2.0435348723417985,True,0.017703826280919096,4336,0.33532212499994785,33.69828150000103,8261
development,False,UM,global_residual,ridge,16,outer_0,machine04,436820254.5926549,1.7200886398331534,True,0.027290262478209718,4336,0.33532212499994785,33.69828150000103,8261
development,False,UM,global_residual,ridge,16,outer_0,machine05,60799461.13805084,1.0091549412941696,True,0.024995989562688507,4336,0.33532212499994785,33.69828150000103,8261
development,False,UM,global_residual,ridge,16,outer_0,machine06,5208271.777878875,0.9885697352255218,True,0.017396816667184876,4336,0.33532212499994785,33.69828150000103,8261
development,False,UM,global_residual,ridge,16,outer_0,machine07,106778453.16418126,1.237351842117758,True,0.04281629530141189,4336,0.33532212499994785,33.69828150000103,8261
development,False,UM,global_embed,ridge,16,outer_0,machine01,4.292796172536921e+16,146410466.15648174,True,1421069.4143820452,3728,0.6332991669987678,0.09619924999788054,8261
development,False,UM,global_embed,ridge,16,outer_0,machine02,2422125403612210.5,15830067.648795145,True,574776.4516359216,3728,0.6332991669987678,0.09619924999788054,8261
development,False,UM,global_embed,ridge,16,outer_0,machine03,5.52663178604242e+16,203123028.38270682,True,1759722.7514012146,3728,0.6332991669987678,0.09619924999788054,8261
development,False,UM,global_embed,ridge,16,outer_0,machine04,3.825612426149012e+16,150643025.4879054,True,2390044.100561786,3728,0.6332991669987678,0.09619924999788054,8261
development,False,UM,global_embed,ridge,16,outer_0,machine05,896889092807633.0,14886646.079716956,True,368730.7417380751,3728,0.6332991669987678,0.09619924999788054,8261
development,False,UM,global_embed,ridge,16,outer_0,machine06,35937134438573.12,6821142.404203166,True,120038.23264892073,3728,0.6332991669987678,0.09619924999788054,8261
development,False,UM,global_embed,ridge,16,outer_0,machine07,766946156305441.4,8887394.518166771,True,307532.01732718106,3728,0.6332991669987678,0.09619924999788054,8261
development,False,CU,local,ridge,1,outer_1,machine01,2.5473387960935474,0.8809734674972765,True,0.025806482747407013,33,0.0013488511441599777,0.00020454200057429262,5261
development,False,CU,local,ridge,1,outer_1,machine02,1.2773741359418702,0.6290464836756013,True,0.08928350430671897,33,0.0013488511441599777,0.00026479200096218847,5261
development,False,CU,local,ridge,1,outer_1,machine03,0.7581551103639058,0.7241948229939931,True,0.007793127551908284,33,0.0013488511441599777,0.00014604199895984493,5261
development,False,CU,local,ridge,1,outer_1,machine04,2.444347119635877,1.2501207499792146,True,0.024562645513314555,33,0.0013488511441599777,0.00014200000077835284,5261
development,False,CU,local,ridge,1,outer_1,machine05,0.600176502888012,0.7031673511818377,True,0.04146774547739534,33,0.0013488511441599777,0.00013866699737263843,5261
development,False,CU,local,ridge,1,outer_1,machine06,0.07863387329695112,1.3446469656177056,True,0.048681591174386814,33,0.0013488511441599777,0.00018995799837284721,5261
development,False,CU,local,ridge,1,outer_1,machine07,0.9810466324517234,0.6745269811219432,True,0.04509983242097673,33,0.0013488511441599777,0.00016379100270569324,5261
development,False,CU,global_pooled,ridge,1,outer_1,machine01,3.5150269759704256,1.2156394383487463,True,0.03560990126290206,33,0.16502445799778798,0.07240387499768985,5261
development,False,CU,global_pooled,ridge,1,outer_1,machine02,1.5232692008744226,0.7501381995611379,True,0.10647061689274173,33,0.16502445799778798,0.07240387499768985,5261
development,False,CU,global_pooled,ridge,1,outer_1,machine03,1.0506075444535687,1.0035473404993724,True,0.010799265861300993,33,0.16502445799778798,0.07240387499768985,5261
development,False,CU,global_pooled,ridge,1,outer_1,machine04,2.587542692335826,1.3233557481099345,True,0.02600158275060386,33,0.16502445799778798,0.07240387499768985,5261
development,False,CU,global_pooled,ridge,1,outer_1,machine05,0.6307488601982699,0.7389859535526305,True,0.04358006864480583,33,0.16502445799778798,0.07240387499768985,5261
development,False,CU,global_pooled,ridge,1,outer_1,machine06,0.15099046239637584,2.5819517541986974,True,0.09347696677555109,33,0.16502445799778798,0.07240387499768985,5261
development,False,CU,global_pooled,ridge,1,outer_1,machine07,1.05617995285266,0.7261855365007625,True,0.04855379683737315,33,0.16502445799778798,0.07240387499768985,5261
development,False,CU,global_onehot,ridge,1,outer_1,machine01,2.6613414975386136,0.9204002431386382,True,0.026961416968371885,40,0.1775624589972722,0.07496804199763574,5261
development,False,CU,global_onehot,ridge,1,outer_1,machine02,1.4703052868431177,0.7240559712259579,True,0.10276864445298513,40,0.1775624589972722,0.07496804199763574,5261
development,False,CU,global_onehot,ridge,1,outer_1,machine03,1.0438601455911014,0.9971021800591442,True,0.010729908892970898,40,0.1775624589972722,0.07496804199763574,5261
development,False,CU,global_onehot,ridge,1,outer_1,machine04,2.5494494988291265,1.303873616765679,True,0.02561879357918923,40,0.1775624589972722,0.07496804199763574,5261
development,False,CU,global_onehot,ridge,1,outer_1,machine05,0.6332079298904931,0.7418670019001277,True,0.04374997212422831,40,0.1775624589972722,0.07496804199763574,5261
development,False,CU,global_onehot,ridge,1,outer_1,machine06,0.1561575346816313,2.670309198366025,True,0.09667585918683289,40,0.1775624589972722,0.07496804199763574,5261
development,False,CU,global_onehot,ridge,1,outer_1,machine07,1.0279869702561037,0.7068012108116221,True,0.04725773327781064,40,0.1775624589972722,0.07496804199763574,5261
development,False,CU,global_residual,ridge,1,outer_1,machine01,2.5473388440849196,0.8809734840946469,True,0.025806483233596175,271,0.23833791700235452,1.8213654169994697,5261
development,False,CU,global_residual,ridge,1,outer_1,machine02,1.2773739037890333,0.6290463693512842,True,0.08928348808013488,271,0.23833791700235452,1.8213654169994697,5261
development,False,CU,global_residual,ridge,1,outer_1,machine03,0.7581554994919302,0.7241951946916798,True,0.007793131551781511,271,0.23833791700235452,1.8213654169994697,5261
development,False,CU,global_residual,ridge,1,outer_1,machine04,2.4443470076982683,1.2501206927305835,True,0.024562644388480943,271,0.23833791700235452,1.8213654169994697,5261
development,False,CU,global_residual,ridge,1,outer_1,machine05,0.60017641325719,0.7031672461702828,True,0.04146773928457023,271,0.23833791700235452,1.8213654169994697,5261
development,False,CU,global_residual,ridge,1,outer_1,machine06,0.07863189250718575,1.3446130939179421,True,0.04868036488355924,271,0.23833791700235452,1.8213654169994697,5261
development,False,CU,global_residual,ridge,1,outer_1,machine07,0.9810466045926498,0.6745269619671995,True,0.04509983114026335,271,0.23833791700235452,1.8213654169994697,5261
development,False,CU,global_embed,ridge,1,outer_1,machine01,2.949117430133029,1.0199248770776936,True,0.02987680641362572,2753,1.0084027920020162,0.08187745900067966,5261
development,False,CU,global_embed,ridge,1,outer_1,machine02,1.203657941930763,0.5927447367340571,True,0.08413102787849329,2753,1.0084027920020162,0.08187745900067966,5261
development,False,CU,global_embed,ridge,1,outer_1,machine03,0.8381120581816189,0.8005702333558585,True,0.008615010415304965,2753,1.0084027920020162,0.08187745900067966,5261
development,False,CU,global_embed,ridge,1,outer_1,machine04,3.549930205618953,1.8155528629187978,True,0.035672379154813055,2753,1.0084027920020162,0.08187745900067966,5261
development,False,CU,global_embed,ridge,1,outer_1,machine05,0.6081105943560297,0.712462940154006,True,0.042015932359099235,2753,1.0084027920020162,0.08187745900067966,5261
development,False,CU,global_embed,ridge,1,outer_1,machine06,0.15546156478476394,2.6584080446933593,True,0.09624498988625768,2753,1.0084027920020162,0.08187745900067966,5261
development,False,CU,global_embed,ridge,1,outer_1,machine07,0.9544687383601196,0.6562531233121612,True,0.04387801632173765,2753,1.0084027920020162,0.08187745900067966,5261
development,False,CU,local,ridge,4,outer_1,machine01,2.4973100688598477,0.8636714967609389,True,0.02529965362510451,132,0.003986083286041061,0.0005432079997262917,5048
development,False,CU,local,ridge,4,outer_1,machine02,1.2787675221122912,0.6297326606117417,True,0.08938089660287343,132,0.003986083286041061,0.0005440000022645108,5048
development,False,CU,local,ridge,4,outer_1,machine03,0.7666649296425998,0.732323459182024,True,0.007880600558653195,132,0.003986083286041061,0.0004904580018774141,5048
development,False,CU,local,ridge,4,outer_1,machine04,2.466325684607425,1.261361322116036,True,0.024783502729522008,132,0.003986083286041061,0.0006905830014147796,5048
development,False,CU,local,ridge,4,outer_1,machine05,0.6034439618703862,0.7069955091764868,True,0.04169350266180181,132,0.003986083286041061,0.0005008749976695981,5048
development,False,CU,local,ridge,4,outer_1,machine06,0.07990703271887102,1.3664181169250718,True,0.049469793813771826,132,0.003986083286041061,0.00046495899732690305,5048
development,False,CU,local,ridge,4,outer_1,machine07,0.9820606705991297,0.6752241917006118,True,0.04514644891096173,132,0.003986083286041061,0.0004866249983024318,5048
development,False,CU,global_pooled,ridge,4,outer_1,machine01,3.4474895091596824,1.1922822326195806,True,0.03492569526928714,132,0.17918183300207602,0.07728933299949858,5048
development,False,CU,global_pooled,ridge,4,outer_1,machine02,1.5217992627433627,0.7494143243968094,True,0.10636787391105586,132,0.17918183300207602,0.07728933299949858,5048
development,False,CU,global_pooled,ridge,4,outer_1,machine03,1.0644013268975214,1.0167232535795088,True,0.010941053082068256,132,0.17918183300207602,0.07728933299949858,5048
development,False,CU,global_pooled,ridge,4,outer_1,machine04,2.5930614191198798,1.3261782092942689,True,0.026057039084359655,132,0.17918183300207602,0.07728933299949858,5048
development,False,CU,global_pooled,ridge,4,outer_1,machine05,0.633875680177675,0.7426493387600834,True,0.04379610871707738,132,0.17918183300207602,0.07728933299949858,5048
development,False,CU,global_pooled,ridge,4,outer_1,machine06,0.15465517234118056,2.64461865461376,True,0.09574575888543449,132,0.17918183300207602,0.07728933299949858,5048
development,False,CU,global_pooled,ridge,4,outer_1,machine07,1.0571310745537779,0.7268394883400662,True,0.048597520986576104,132,0.17918183300207602,0.07728933299949858,5048
development,False,CU,global_onehot,ridge,4,outer_1,machine01,2.6189528336322567,0.9057405173568037,True,0.026531987508316323,160,0.20221254100033548,0.07721208300063154,5048
development,False,CU,global_onehot,ridge,4,outer_1,machine02,1.4680461278203192,0.7229434420151581,True,0.10261073798794397,160,0.20221254100033548,0.07721208300063154,5048
development,False,CU,global_onehot,ridge,4,outer_1,machine03,1.056334243516704,1.0090175216769108,True,0.010858130987500545,160,0.20221254100033548,0.07721208300063154,5048
development,False,CU,global_onehot,ridge,4,outer_1,machine04,2.5669505495657163,1.3128242385887814,True,0.02579465735152342,160,0.20221254100033548,0.07721208300063154,5048
development,False,CU,global_onehot,ridge,4,outer_1,machine05,0.6361869446143633,0.7453572183321868,True,0.04395579994945711,160,0.20221254100033548,0.07721208300063154,5048
development,False,CU,global_onehot,ridge,4,outer_1,machine06,0.1598384271847485,2.7332528221194976,True,0.09895466978690241,160,0.20221254100033548,0.07721208300063154,5048
development,False,CU,global_onehot,ridge,4,outer_1,machine07,1.028624105732942,0.7072392787439112,True,0.04728702312223225,160,0.20221254100033548,0.07721208300063154,5048
development,False,CU,global_residual,ridge,4,outer_1,machine01,2.4973101201324694,0.8636715144930991,True,0.025299654144535232,1084,0.2475296660013555,6.810884916998475,5048
development,False,CU,global_residual,ridge,4,outer_1,machine02,1.2787672912023076,0.6297325468994712,True,0.08938088046315998,1084,0.2475296660013555,6.810884916998475,5048
development,False,CU,global_residual,ridge,4,outer_1,machine03,0.7666653257582295,0.7323238375543182,True,0.00788060463035249,1084,0.2475296660013555,6.810884916998475,5048
development,False,CU,global_residual,ridge,4,outer_1,machine04,2.466325624611118,1.261361291431921,True,0.024783502126633813,1084,0.2475296660013555,6.810884916998475,5048
development,False,CU,global_residual,ridge,4,outer_1,machine05,0.6034439126323824,0.7069954514891956,True,0.041693499259820896,1084,0.2475296660013555,6.810884916998475,5048
development,False,CU,global_residual,ridge,4,outer_1,machine06,0.07990505231252434,1.366384251781806,True,0.04946856776031565,1084,0.2475296660013555,6.810884916998475,5048
