hierarchy,method,model,horizon,top_mae_mean,top_mae_std,top_mase_mean,top_mase_std,bottom_mae_macro_mean,bottom_mae_macro_std,worst_child_mae_mean,worst_child_mae_max,coherence_error_mean,coherence_error_max,adjustment_mae_mean,infer_seconds_total_mean,outer_fold_count
bond0_transmitted_acamas,wls,ridge,1,48.69343832148913,6.094196903962712,1.529822571389559,0.18181605885376034,12.173634848915972,1.5234917838589614,48.68816893414316,55.71556632288639,0.0,0.0,0.004263411942855313,0.0013539026658691,3
bond0_transmitted_acamas,wls,ridge,8,48.35223007797788,6.216145762464163,1.5341793450117491,0.1795216625364809,12.08833328651798,1.553984146011675,48.346965236330355,55.5197965944244,0.0,0.0,0.004242095049449582,0.0073549716677613714,3
cpu_core_weighted,bottom_up,lightgbm,1,0.8815527751398168,0.13142963118479703,0.8868147660631095,0.12591435531589126,1.2605089297577037,0.19559499004353043,2.695546476858541,3.129778895017828,0.0,0.0,0.6748603943955248,0.15484343099645534,3
cpu_core_weighted,bottom_up,lightgbm,8,0.8849538226169525,0.12364758834782935,0.8912639417320047,0.12099591866669439,1.2737882402972007,0.19117733828318023,2.7385132931761937,3.1488186735939636,0.0,0.0,0.6757536062281547,1.4258542646651524,3
cpu_core_weighted,bottom_up,persistence,1,1.2985330623792228,0.19448917515547948,1.246974258363866,0.17236011299758466,1.6601191991330664,0.2374384565390921,3.2369200652081926,3.803415013400604,0.0,0.0,0.1510903069146198,3.3763667791693784e-05,3
cpu_core_weighted,bottom_up,persistence,8,1.2939584314249266,0.17777644516492722,1.2432970472944616,0.15404934625246527,1.6540960024896518,0.22223487857686572,3.149479316312379,3.7000608397882333,0.0,0.0,0.15096800188072726,0.0006334179997793399,3
cpu_core_weighted,bottom_up,ridge,1,1.063300195537911,0.19514113566693744,1.0759512989757616,0.16571476097473142,1.5270583356164764,0.2682474199401585,3.5358714270462364,4.213618744786,0.0,0.0,0.48987564090248364,0.0016853610019704017,3
cpu_core_weighted,bottom_up,ridge,8,1.052631355050549,0.1779587666448074,1.0666630042770464,0.1504671000240545,1.5179701735305038,0.2562115053930381,3.45063966141241,4.090239433296455,0.0,0.0,0.4858781828167937,0.01112774933305142,3
cpu_core_weighted,bottom_up_nn,lightgbm,1,0.881303104215775,0.13133142815129398,0.8866983596810997,0.12575102444905306,1.258741437103344,0.1951784113043264,2.6921278341751838,3.1254169878060827,0.0,0.0,0.6756735666878707,0.15484343099645534,3
cpu_core_weighted,bottom_up_nn,lightgbm,8,0.8843746470010937,0.12351864820840582,0.890769608353259,0.12070338926966791,1.2711283638956545,0.19035049263085094,2.7317566629486465,3.1401216472726294,0.0,0.0,0.6768613751725714,1.4258542646651524,3
cpu_core_weighted,bottom_up_nn,persistence,1,1.2985330623792228,0.19448917515547948,1.246974258363866,0.17236011299758466,1.6601191991330664,0.2374384565390921,3.2369200652081926,3.803415013400604,0.0,0.0,0.1510903069146198,3.3763667791693784e-05,3
cpu_core_weighted,bottom_up_nn,persistence,8,1.2939584314249266,0.17777644516492722,1.2432970472944616,0.15404934625246527,1.6540960024896518,0.22223487857686572,3.149479316312379,3.7000608397882333,0.0,0.0,0.15096800188072726,0.0006334179997793399,3
cpu_core_weighted,bottom_up_nn,ridge,1,1.0486875808600338,0.19278746566422014,1.0622255121443647,0.16334615363518498,1.4957082822406724,0.2603658397548157,3.428227910189662,4.043011656945298,0.0,0.0,0.5248334721421283,0.0016853610019704017,3
cpu_core_weighted,bottom_up_nn,ridge,8,1.0386261793630431,0.1768065326192062,1.053562737126467,0.1488442732583975,1.4868309627078073,0.2492890136636726,3.3469712754667125,3.9362908791249085,0.0,0.0,0.5211490207359621,0.01112774933305142,3
cpu_core_weighted,independent,lightgbm,1,0.9758242986471388,0.15498648825189626,0.8924099824134273,0.14475321195506158,1.2605089297577037,0.19559499004353043,2.695546476858541,3.129778895017828,159.2670530773439,176.83373759057008,0.0,0.15484343099645534,3
cpu_core_weighted,independent,lightgbm,8,0.9665162323991661,0.1382035255294558,0.8836051699237548,0.12908974920575358,1.2737882402972007,0.19117733828318023,2.7385132931761937,3.1488186735939636,159.4778510698445,177.6026413215424,0.0,1.4258542646651524,3
