experiment_stage,eligible_for_final_claims,target,horizon,outer_fold,method,mae,rmse,r2,mase,mase_valid,peak_recall,peak_precision,beats_best_constituent,best_constituent_mae,train_seconds,is_oracle
development,False,cluster_mean_CU,4,outer_0,regime_router,1.0539588871852124,2.623598780571615,0.6363199973354932,1.0278179427890481,True,0.7342657342657343,0.646551724137931,False,1.0441118595564747,5.573540207999031,False
development,False,cluster_mean_CU,4,outer_0,constrained_mixture,1.0372698157343512,2.5685597382225827,0.6514188307231465,1.011542804077049,True,0.7482517482517482,0.6508515815085159,True,1.0441118595564747,5.573540207999031,False
development,False,cluster_mean_CU,4,outer_0,ens_mean,1.1794152295118938,2.8876335108219315,0.559436283520576,1.1501626388183428,True,0.737062937062937,0.6221959858323495,False,1.0441118595564747,5.573540207999031,False
development,False,cluster_mean_CU,4,outer_0,ens_inverse_mae,1.1555187429018945,2.82827725564373,0.5773619996329196,1.126858847744508,True,0.7454545454545455,0.6241217798594848,False,1.0441118595564747,5.573540207999031,False
development,False,cluster_mean_CU,4,outer_0,ens_stacking,1.036792627879167,2.568317043728499,0.6514847001148858,1.0110774517320926,True,0.7482517482517482,0.6516443361753959,True,1.0441118595564747,5.573540207999031,False
development,False,cluster_mean_CU,4,outer_0,oracle_upper_bound,0.6187376351472741,2.050773899075499,0.7777917681720418,0.6033913191639291,True,0.8083916083916084,0.8487518355359766,False,1.0441118595564747,5.573540207999031,True
development,False,cluster_mean_CU,8,outer_0,persistence,1.3394145173648353,3.3612093265483596,0.40329996936006174,1.3061935247364045,True,0.6844319775596073,0.6853932584269663,False,1.0549386927994826,7.997022040999582,False
development,False,cluster_mean_CU,8,outer_0,ewma,1.5691794614468182,3.8097749816514335,0.23340922047097856,1.5302596956494683,True,0.6802244039270687,0.41810344827586204,False,1.0549386927994826,7.997022040999582,False
development,False,cluster_mean_CU,8,outer_0,ridge,1.254969648818895,2.9639278743522386,0.5360189936940396,1.2238431103860128,True,0.6493688639551192,0.653954802259887,False,1.0549386927994826,7.997022040999582,False
development,False,cluster_mean_CU,8,outer_0,lightgbm,1.0549386927994826,2.5744711359142753,0.6499412043218299,1.0287734466545566,True,0.7349228611500701,0.6359223300970874,False,1.0549386927994826,7.997022040999582,False
development,False,cluster_mean_CU,8,outer_0,static_router,1.0549386927994826,2.5744711359142753,0.6499412043218299,1.0287734466545566,True,0.7349228611500701,0.6359223300970874,False,1.0549386927994826,7.997022040999582,False
development,False,cluster_mean_CU,8,outer_0,regime_router,1.0609900478143666,2.5879090283722124,0.646277283458487,1.0346747121954687,True,0.7307152875175316,0.6345919610231425,False,1.0549386927994826,7.997022040999582,False
development,False,cluster_mean_CU,8,outer_0,constrained_mixture,1.0434985302299746,2.565730341310693,0.6523141948100328,1.0176170301184553,True,0.7377279102384292,0.6566791510611736,True,1.0549386927994826,7.997022040999582,False
